시군구코드,연도,시군구명,대졸인구비율,대졸인구비율등급,여성종사자비율,여성종사자비율등급,20세미만인구성장률,20세미만인구성장률등급,투표율,투표율등급,재정자립도,재정자립도등급,경제활동인구대비종사자수,경제활동인구대비종사자수등급,1인당지역내총생산,1인당지역내총생산등급,특허출원건수,특허출원건수등급,1인당주민세,1인당주민세등급,1인당공원면적,1인당공원면적등급,도로밀도,도로밀도등급,1만인당공무원수,1만인당공무원수등급,건축허가면적증감률,건축허가면적증감률등급,주민등록인구전출입률,주민등록인구전출입률등급,폐기물재활용률,폐기물재활용률등급,1만인당사회복지시설수,1만인당사회복지시설수등급,1만인당문화체육시설수,1만인당문화체육시설수등급,1만인당축제건수,1만인당축제건수등급,비영리단체수,비영리단체수등급
42720,2005,강원도 홍천군,6.4,4,42.71,6,-16,10,66.37,6,17.6,4,0.22,4,1300773,2,112,1,55.56,4,19.66,5,0.37,1,105.48,6,247.56,7,-1.73,10,83.72,6,1.2,7,12.87,6,0.3,5,12,4
42730,2005,강원도 횡성군,6.14,4,36.74,5,-18.41,10,68.2,6,14.8,3,0.35,6,873145,1,77,1,60.33,4,13.13,4,0.46,1,149.92,6,79.71,5,-1.4,10,70.03,5,0.52,5,13.91,6,0.77,7,2,1
42750,2005,강원도 영월군,6.01,4,30.82,5,-28.84,10,64.93,6,12.9,3,0.29,5,858417,1,15,1,69.05,4,52.52,7,0.4,1,147.77,6,141.93,6,-2.02,10,86.46,6,0.54,6,13.75,6,1.08,7,2,1
42760,2005,강원도 평창군,7.03,4,39.96,6,-21.67,10,65.27,6,18.7,4,0.32,5,676423,1,18,1,55.96,4,34,6,0.38,1,154.18,6,63.79,4,-0.56,10,82.88,6,0.52,5,22.8,6,1.04,7,2,1
42770,2005,강원도 정선군,7.52,4,37.74,5,-31.83,10,65.57,6,27.8,5,0.34,5,938001,1,12,1,355.34,7,42.79,6,0.4,1,151.72,6,-3.01,1,-2.78,10,94.24,6,1.22,7,13.86,6,0.73,7,5,1
42780,2005,강원도 철원군,6.65,4,48.02,6,-19.86,10,68.07,6,13,3,0.19,4,809336,1,18,1,36.08,2,20.79,5,0.48,1,127.9,6,-23.62,1,-2.12,10,78.92,6,0.23,3,15.39,6,0.46,6,5,1
42790,2005,강원도 화천군,8.18,5,38.54,5,-13.48,10,71.2,6,12.7,3,0.19,4,529002,1,4,1,62.36,4,34.65,6,0.42,1,212.73,7,16.29,1,-2.92,10,58.84,5,0.92,6,21.64,6,1.84,7,3,1
42800,2005,강원도 양구군,9.24,5,42.83,6,-22.13,10,70.07,6,19.6,4,0.18,4,410483,1,9,1,44.8,3,11.07,3,0.46,1,214.29,7,-22.77,1,-1.31,10,54.37,5,0.51,5,34.94,7,2.57,7,2,1
42810,2005,강원도 인제군,9.06,5,44.31,6,-11.99,10,70.23,6,19.1,4,0.18,4,703757,1,7,1,41.14,2,34.04,6,0.28,1,168.04,6,-40.03,1,0.67,9,75.92,6,1.31,7,17.39,6,3.28,7,4,1
42820,2005,강원도 고성군,5.13,3,38.64,5,-27.11,10,68.43,6,17.5,4,0.25,5,554499,1,7,1,81.75,5,22.51,5,0.57,1,161.88,6,38.33,2,-1.28,10,83.4,6,0.34,4,24.01,7,2.74,7,2,1
42830,2005,강원도 양양군,7.46,4,43.18,6,-19.66,10,71.17,6,22.5,5,0.29,5,556118,1,40,1,56.21,4,8.68,2,0.46,1,160.38,6,23.33,1,-0.12,10,68.72,5,0.68,6,15.19,6,2.7,7,4,1
43110,2005,충청북도 청주시,15.43,6,44.87,6,-2.2,10,56.3,5,55.1,6,0.27,5,8354894,7,675,6,70.07,4,85.94,7,6.4,6,26.73,1,-1.03,1,0.38,10,50.22,5,0.26,3,10.59,5,0.03,1,118,7
43130,2005,충청북도 충주시,10.13,5,43.04,6,-16.5,10,60.47,5,21.2,5,0.26,5,3015999,5,152,1,53.02,3,33.29,6,1.07,1,62.55,5,98.5,5,-0.95,10,64.32,5,0.34,4,11.77,5,0.29,5,23,6
43150,2005,충청북도 제천시,7.9,5,39.56,6,-19.42,10,62.6,5,22.2,5,0.28,5,1462147,3,64,1,51.12,3,19.07,5,0.92,1,74.96,5,572.25,7,-0.65,10,51.7,5,0.6,6,10.46,5,0.23,4,16,5
43710,2005,충청북도 청원군,8.28,5,30.17,5,,,61.7,5,28.1,5,0.5,6,4298240,6,483,5,94.39,5,151.79,7,0.79,1,69.64,5,263.59,7,-0.18,10,15.92,1,0.89,6,9.23,5,0.18,3,2,1
43720,2005,충청북도 보은군,4.38,2,34.98,5,-29.57,10,70.73,6,9.8,1,0.28,5,559600,1,25,1,50.13,3,28.03,6,0.69,1,183.91,7,52.91,4,-2.31,10,82.17,6,0.92,6,9.23,5,1.54,7,6,1
43730,2005,충청북도 옥천군,6.11,4,36.62,5,-22.46,10,68.7,6,15.7,4,0.32,5,904771,1,53,1,63.54,4,23.4,5,0.73,1,117.68,6,120.9,6,-1.57,10,79.21,6,0.96,6,7.9,5,0.58,6,7,1
43740,2005,충청북도 영동군,5.5,3,37.04,5,-28.61,10,69.07,6,15.3,4,0.23,5,711900,1,42,1,49.31,3,23.62,5,0.62,1,126.71,6,63.31,4,-1.35,10,82.24,6,0.2,2,8.68,5,0.61,6,9,3
43745,2005,충청북도 증평군,8.26,5,38.85,5,-14.91,10,54.4,5,12.2,3,0.3,5,575989,1,15,1,45.08,3,13.93,4,0.98,1,110.87,6,403.5,7,-1.54,10,17.28,1,0.35,4,26.76,7,0.7,6,2,1
43750,2005,충청북도 진천군,6.72,4,34.8,5,-9.74,10,62.53,5,26.2,5,0.65,6,2442102,5,162,1,197.41,6,18.24,5,0.8,1,92.88,6,-11.07,1,-0.59,10,129.3,6,0.34,4,5.45,3,0.34,5,4,1
43760,2005,충청북도 괴산군,4.01,2,32.36,5,-33.4,10,64.37,6,13,3,0.29,5,619337,1,42,1,48.67,3,33.03,6,0.66,1,193.47,7,30.65,1,-2.26,10,27.89,2,2.17,7,21.67,6,0.62,6,10,3
43770,2005,충청북도 음성군,6.64,4,31.53,5,-13.21,10,62.6,5,21.9,5,0.55,6,2830362,5,191,1,123.3,6,13.56,4,0.77,1,74.36,5,-2.61,1,0.19,10,98.42,6,0.84,6,4.7,2,0.48,6,6,1
43800,2005,충청북도 단양군,6.1,4,25.79,4,-30.77,10,67,6,17.3,4,0.41,6,945179,1,33,1,128.69,6,70.22,7,0.5,1,182.46,7,7.63,1,-1.73,10,242.23,7,,0,12.45,6,1.31,7,4,1
44130,2005,충청남도 천안시,13.64,6,38.06,5,13.44,10,54.27,5,48.9,6,0.39,6,11437826,7,1957,7,145.61,6,18.93,5,1.53,2,37.08,3,26.47,1,1.06,9,63.11,5,0.25,3,10.92,5,0.04,1,61,7
44150,2005,충청남도 공주시,8.57,5,45.03,6,-14.79,10,61.8,5,19.2,4,0.23,5,1910719,4,193,1,63.81,4,23.33,5,0.82,1,96.71,6,-43.41,1,-0.47,10,57.54,5,0.87,6,7.24,4,0.55,6,18,5
44180,2005,충청남도 보령시,6.61,4,40.28,6,-23.01,10,62.67,5,20.5,5,0.28,5,2060990,4,46,1,75.24,5,20.37,5,0.93,1,120.09,6,186.38,6,-0.8,10,70.9,5,0.62,6,8.23,5,0.82,7,9,3
44200,2005,충청남도 아산시,8.2,5,33.55,5,3.55,10,55.1,5,39.9,6,0.47,6,10895991,7,832,6,275.9,7,30.14,6,1.43,2,61.9,5,95.88,5,1.15,8,69.32,5,0.43,5,13.05,6,0.1,1,19,5
44210,2005,충청남도 서산시,8.52,5,34.28,5,-10.15,10,58.7,5,23,5,0.3,5,5351167,6,155,1,282.07,7,66.71,7,0.99,1,82.79,5,-6.89,1,-0.25,10,75.51,6,0.28,4,9.16,5,0.49,6,9,3
44230,2005,충청남도 논산시,6.77,4,41.36,6,-18.65,10,57.23,5,14.7,3,0.27,5,1894419,4,143,1,44.19,3,20,5,0.9,1,91.28,6,18.67,1,-0.99,10,74.78,6,0.8,6,9.02,5,0.32,5,7,1
44250,2005,충청남도 계룡시,26.02,7,44.49,6,7.56,10,62.4,5,17.5,4,0.17,3,319543,1,31,1,61.83,4,205.64,7,2.05,4,97.48,6,1247.5,7,9.59,8,79.16,6,1.26,7,14.51,6,0.32,5,2,1
44710,2005,충청남도 금산군,4.63,3,35.1,5,-20.97,10,61.27,5,18.6,4,0.35,6,1095959,1,75,1,94.85,5,23.89,5,0.57,1,141.12,6,27.64,1,-2.85,10,66.49,5,0.93,6,11.2,5,0.75,7,9,3
44730,2005,충청남도 연기군,7.29,4,37.06,5,,,60.57,5,21.2,5,0.37,6,1555631,3,135,1,80.46,5,9.89,2,0.78,1,98.74,6,246.27,7,-0.4,10,78.67,6,1.24,7,11.51,5,0.25,5,8,2
44760,2005,충청남도 부여군,4.66,3,41.55,6,-25.35,10,64.5,6,12.4,3,0.22,4,1108092,1,63,1,67.41,4,34.78,6,0.68,1,145.92,6,-43.08,1,-2.03,10,74.63,6,0.82,6,7.9,5,0.27,5,7,1
44770,2005,충청남도 서천군,5.45,3,35.63,5,-27.15,10,64.4,6,10.1,2,0.33,5,1265932,2,16,1,89.77,5,44.81,6,1.02,1,149.81,6,249.14,7,-1.86,10,95.91,6,0.69,6,10.89,5,0.69,6,5,1
44790,2005,충청남도 청양군,4,2,42.29,6,-33.47,10,66.77,6,11.6,2,0.26,5,634645,1,35,1,50.62,3,16.34,4,0.72,1,220.97,7,71.82,5,-1.53,10,84.67,6,0,1,7.34,4,0.96,7,4,1
44800,2005,충청남도 홍성군,6.74,4,42.98,6,-19.91,10,64.33,6,11.5,2,0.25,5,1428351,3,68,1,42.43,2,26.41,6,0.7,1,107.38,6,108.39,6,-0.25,10,77.94,6,0.24,3,10.03,5,0.6,6,6,1
44810,2005,충청남도 예산군,6.4,4,38.54,5,-27.81,10,62.7,5,13.6,3,0.26,5,1344069,3,58,1,48.69,3,11.37,3,0.57,1,113.69,6,251.16,7,-1.01,10,88.5,6,0.24,3,12.69,6,0.24,5,10,3
44825,2005,충청남도 태안군,5.79,4,38.42,5,-27.64,10,62.63,5,25.5,5,0.21,4,1384022,3,17,1,96.69,5,27.65,6,0.61,1,129.9,6,108.77,6,0.35,10,72.6,5,0,1,6.64,4,0.34,5,8,2
44830,2005,충청남도 당진시,6.45,4,32.58,5,-17.15,10,60.4,5,32.5,6,0.35,6,3809955,6,96,1,128.56,6,12.61,3,0.67,1,83.87,5,209.5,7,2.45,8,79.62,6,0.53,5,6.62,4,0.79,7,15,5
45110,2005,전라북도 전주시,18.31,6,45.11,6,-8.53,10,60,5,43,6,0.25,5,6580921,6,504,5,51.82,3,24.42,5,2.94,5,29.76,1,40.16,2,-0.64,10,78.87,6,0.56,6,13.72,6,0.03,1,174,7
45130,2005,전라북도 군산시,11.81,6,35.73,5,-18.77,10,58.83,5,23.2,5,0.27,5,4623213,6,154,1,60.1,4,31.62,6,2.5,4,56.44,4,-17.48,1,-1.13,10,66.27,5,0.88,6,10.76,5,0.12,1,30,6
45140,2005,전라북도 익산시,12.16,6,42.54,6,-13.4,10,59.43,5,34.7,6,0.29,5,3994274,6,365,4,49.53,3,15.99,4,1.81,3,47.58,4,-26.62,1,-1.59,10,69.82,5,0.75,6,15.54,6,0.1,1,33,6
45180,2005,전라북도 정읍시,7.03,4,43.45,6,-19.88,10,66.27,6,14.1,3,0.26,5,1558478,3,114,1,36.79,2,38.19,6,0.85,1,90.53,6,260.91,7,-2.63,10,68.34,5,0.69,6,12.09,6,0.17,3,15,5
45190,2005,전라북도 남원시,6.85,4,45.17,6,-20.66,10,70.57,6,12.8,3,0.26,5,1107012,1,68,1,49.2,3,33.12,6,0.86,1,116.67,6,163.18,6,-2.83,10,86.44,6,0.7,6,19.87,6,0.81,7,13,4
45210,2005,전라북도 김제시,6.17,4,34.08,5,-24.02,10,68.53,6,16.1,4,0.29,5,1430632,3,52,1,45.53,3,13.85,4,1.21,1,109.1,6,98.25,5,-2.44,10,83.04,6,0.55,6,7.5,4,0.22,4,8,2
45710,2005,전라북도 완주군,8.47,5,27.07,5,-7.89,10,66.47,6,20.3,5,0.38,6,2143834,4,109,1,134.83,6,11.02,3,0.54,1,88.63,5,212.48,7,1.44,8,74.26,6,1.51,7,13.96,6,0.25,5,2,1
45720,2005,전라북도 진안군,4.68,3,41.5,6,-35.57,10,73.33,6,13.4,3,0.22,4,502483,1,27,1,32.67,1,21.39,5,0.58,1,234.66,7,-12.16,1,-6.65,10,91.7,6,0.42,5,25.43,7,0,1,10,3
45730,2005,전라북도 무주군,5.48,3,32.62,5,-31.31,10,72.03,6,15.4,4,0.27,5,394972,1,4,1,46.83,3,20.07,5,0.51,1,215.25,7,236.13,7,-0.95,10,84.73,6,0.45,5,24.11,7,3.57,7,6,1
45740,2005,전라북도 장수군,3.65,1,38.12,5,-24.78,10,73.53,6,9.1,1,0.23,5,340136,1,41,1,33.29,1,25.29,5,0.76,1,226.58,7,1987.56,7,-9.58,10,89.69,6,1.46,7,19.45,6,0.97,7,7,1
45750,2005,전라북도 임실군,3.35,1,38.18,5,-33.18,10,73.47,6,12.2,3,0.24,5,447227,1,16,1,34.86,1,60.84,7,0.79,1,234.89,7,137.18,6,-1.04,10,91.97,6,1.16,7,11.65,5,1.94,7,12,4
45770,2005,전라북도 순창군,4.2,2,40.89,6,-26.36,10,75.3,6,9,1,0.24,5,400748,1,12,1,29.87,1,9.52,2,0.73,1,220.27,7,99.87,5,1.28,8,96.91,6,0.76,6,6.08,4,0,1,8,2
45790,2005,전라북도 고창군,4.65,3,39.48,6,-26.97,10,71.43,6,9,1,0.24,5,966693,1,42,1,32.3,1,27.85,6,0.8,1,126.73,6,48.58,3,-2.08,10,86.42,6,1.25,7,11.04,5,1.25,7,11,3
45800,2005,전라북도 부안군,5.15,3,46.27,6,-26.65,10,67.43,6,13.3,3,0.23,4,730537,1,14,1,26.36,1,73.03,7,0.89,1,128.13,6,84.21,5,-2.57,10,83.74,6,0.36,5,12.47,6,0.36,6,6,1
46110,2005,전라남도 목포시,11.92,6,47.17,6,-13.86,10,60.13,5,29.7,5,0.24,5,,0,117,1,39.8,2,27.85,6,10.14,7,45.37,4,-11.82,1,0,10,72.51,5,0.9,6,14.41,6,0,1,49,7
46130,2005,전라남도 여수시,9.83,5,35,5,-19.12,10,63.67,6,33,6,0.3,5,,0,109,1,235.69,7,22.61,5,1.87,3,63.71,5,-5.53,1,-1.72,10,50.46,5,0.58,6,12.77,6,0.07,1,35,6
46150,2005,전라남도 순천시,12.26,6,45.42,6,-9.23,10,65.07,6,26.4,5,0.25,5,,0,202,2,43,3,36.08,6,1.13,1,49.14,4,-36.16,1,-0.11,10,56.74,5,0.38,5,11.45,5,0.08,1,29,6
46170,2005,전라남도 나주시,6.29,4,39.42,6,-24.06,10,71.73,6,13.8,3,0.29,5,,0,88,1,68.37,4,14.4,4,1.15,1,113.75,6,27.92,1,-1.34,10,88.28,6,1.38,7,13.87,6,0.11,1,13,4
46230,2005,전라남도 광양시,9.13,5,25.49,4,-7.69,10,67.23,6,49.4,6,0.42,6,,0,141,1,487.27,7,71.36,7,1.59,3,61.45,5,183.04,6,-0.29,10,97.43,6,0,1,8.76,5,0.07,1,15,5
46710,2005,전라남도 담양군,5.37,3,37.02,5,-33.69,10,72.2,6,12.2,3,0.34,5,,0,78,1,43.05,3,8.78,2,0.68,1,131.73,6,128.5,6,-0.15,10,76.94,6,0.92,6,8.95,5,0.23,4,5,1
46720,2005,전라남도 곡성군,3.14,1,26.83,5,-33.09,10,75.93,6,9.7,1,0.36,6,,0,13,1,99.82,5,16.66,4,0.47,1,185.93,7,21.28,1,-0.34,10,56.32,5,1.34,7,12.44,6,0.34,5,6,1
46730,2005,전라남도 구례군,4.38,2,45.51,6,-27.47,10,74.23,6,10.7,2,0.23,5,,0,9,1,36.59,2,17.86,5,0.47,1,205.7,7,-65.54,1,-2.07,10,75.12,6,0.4,5,12.93,6,0.4,6,2,1
46770,2005,전라남도 고흥군,3.13,1,48.55,6,-32.79,10,73.9,6,9.1,1,0.2,4,,0,10,1,22.53,1,20.79,5,0.75,1,106.33,6,33.55,1,-3.2,10,84.24,6,0.28,4,8.67,5,0.14,2,8,2
46780,2005,전라남도 보성군,4.1,2,46.6,6,-32.53,10,74.7,6,10.2,2,0.23,5,,0,18,1,29.55,1,13.77,4,0.64,1,130.75,6,-19.89,1,-1.94,10,80.59,6,0.44,5,12.4,6,0.87,7,5,1
46790,2005,전라남도 화순군,9.43,5,39.53,6,-11.93,10,67.27,6,15.7,4,0.31,5,,0,106,1,43.51,3,12.33,3,0.52,1,96.4,6,91.55,5,-2.27,10,79.92,6,0.59,6,11.04,5,0,1,12,4
46800,2005,전라남도 장흥군,4.53,3,47.48,6,-31.1,10,73.8,6,8.2,1,0.23,5,,0,12,1,30.87,1,23.21,5,0.52,1,136.85,6,36.54,2,-2,10,87.33,6,0.5,5,10.99,5,0,1,8,2
46810,2005,전라남도 강진군,4.67,3,45.33,6,-31.3,10,72.5,6,8.3,1,0.22,4,,0,6,1,41.05,2,64.74,7,0.55,1,154.72,6,32.4,1,-1.91,10,72.57,5,0.82,6,14.19,6,0.27,5,8,2
46820,2005,전라남도 해남군,4.22,2,46.57,6,-31.18,10,71.37,6,10,1,0.22,4,,0,27,1,30.25,1,14.06,4,0.63,1,98.94,6,41.42,3,-1.64,10,84.8,6,0.81,6,11.61,5,0,1,7,1
46830,2005,전라남도 영암군,5.19,3,22,4,-6.45,10,69.93,6,12.7,3,0.47,6,,0,54,1,78.47,5,56.57,7,0.68,1,111.66,6,-16.63,1,-0.67,10,24.73,2,0.49,5,14.2,6,0.16,3,2,1
46840,2005,전라남도 무안군,4.74,3,41.02,6,-25.56,10,70.73,6,6.9,1,0.22,4,,0,49,1,35.65,1,19.85,5,0.94,1,108.52,6,-21.27,1,-0.71,10,90.54,6,1.1,7,12.85,6,0.18,4,6,1
46860,2005,전라남도 함평군,3.77,1,39.08,5,-25.22,10,71.83,6,11.3,2,0.21,4,,0,21,1,29.6,1,28.91,6,0.86,1,146.46,6,63.98,4,0.5,10,78.84,6,1.38,7,9.4,5,0.55,6,1,1
46870,2005,전라남도 영광군,6.24,4,37,5,-21.17,10,73.7,6,18.4,4,0.28,5,,0,27,1,282.98,7,17.68,5,0.7,1,104.86,6,-34.95,1,-2.16,10,84.25,6,0.83,6,6.12,4,0.17,3,8,2
46880,2005,전라남도 장성군,6.81,4,37.44,5,-25.24,10,71.33,6,11,2,0.3,5,,0,67,1,70.42,4,17.8,5,0.73,1,140.14,6,241.61,7,-2.28,10,86.61,6,0.95,6,9.76,5,0.24,4,5,1
46890,2005,전라남도 완도군,4.18,2,47.87,6,-33.44,10,73.77,6,10.1,2,0.21,4,,0,22,1,25.73,1,26.55,6,0.76,1,131.32,6,-74.53,1,-1.86,10,70.85,5,0.58,6,11.5,5,0.19,4,6,1
46900,2005,전라남도 진도군,4.35,2,42.78,6,-30.04,10,73.07,6,11,2,0.17,4,,0,17,1,26.81,1,24.63,5,0.77,1,163.6,6,-10.49,1,-1.89,10,79.81,6,0,1,14.96,6,0.31,5,3,1
46910,2005,전라남도 신안군,2.96,1,29.91,5,-35.48,10,72.07,6,9.6,1,0.13,2,,0,15,1,21.93,1,1.31,1,0.65,1,195.25,7,25.85,1,-2.25,10,14.73,1,0.52,5,9.62,5,0,1,0,1
47110,2005,경상북도 포항시,11.26,5,32.61,5,-18.77,10,61.72,5,50.1,6,0.33,5,13885502,7,2363,7,243.19,7,22.88,5,0.77,1,52.83,4,213.65,7,-0.41,10,93.29,6,0.18,2,10.01,5,0.04,1,64,7
47130,2005,경상북도 경주시,10.39,5,35.48,5,-12.65,10,63.77,6,30,5,0.36,6,4992725,6,255,3,95.52,5,14.67,4,0.76,1,72.98,5,6.01,1,-1.24,10,77.12,6,0.6,6,11.83,6,0.04,1,37,6
47150,2005,경상북도 김천시,8.04,5,41.65,6,-19.74,10,66.43,6,20.6,5,0.27,5,2108634,4,38,1,73.26,5,24.99,5,0.88,1,105.28,6,-3.3,1,-1.28,10,58.45,5,0.66,6,12.95,6,0,1,13,4
47170,2005,경상북도 안동시,9.81,5,44.14,6,-17.83,10,66.7,6,16.7,4,0.24,5,1941798,4,94,1,49.4,3,28.84,6,0.64,1,95.59,6,70.48,5,-1.56,10,75.9,6,1.3,7,10.66,5,0.12,1,38,6
47190,2005,경상북도 구미시,10.89,5,37.4,5,0.13,10,56.07,5,57.9,6,0.52,6,20765840,7,1222,7,214.96,7,37.33,6,0.86,1,48.31,4,104.86,6,1.42,8,75.76,6,0.08,1,14.1,6,0,1,32,6
47210,2005,경상북도 영주시,7.76,5,39,5,-21.76,10,69.53,6,17.7,4,0.24,5,1565521,3,41,1,51.25,3,22.56,5,0.76,1,106.68,6,12.3,1,-2.04,10,79.76,6,0.79,6,9.99,5,0.35,5,13,4
47230,2005,경상북도 영천시,6.91,4,35.99,5,-20.6,10,63.7,6,22,5,0.33,5,1615165,3,80,1,59.88,4,17.26,5,0.61,1,117.68,6,4.4,1,-1.94,10,94.09,6,0.67,6,8.27,5,0.19,4,14,4
47250,2005,경상북도 상주시,7.49,4,44.51,6,-21.51,10,70.37,6,13.6,3,0.19,4,1191886,2,51,1,29.88,1,33.02,6,0.61,1,148.67,6,53.59,4,-1.7,10,76.9,6,0.66,6,11.71,5,0,1,11,3
47280,2005,경상북도 문경시,6.65,4,42.12,6,-33,10,69.7,6,15.2,4,0.22,4,904151,1,31,1,29.26,1,32.86,6,0.66,1,159.88,6,329.01,7,-1.6,10,81.93,6,0.28,4,11.14,5,0.42,6,19,5
47290,2005,경상북도 경산시,12.82,6,38.29,5,-8.18,10,57.2,5,35.1,6,0.32,5,3491096,6,379,4,62.26,4,15.38,4,1.93,3,52.75,4,-21.56,1,2.9,8,69.44,5,0.29,4,12.42,6,0.08,1,19,5
47720,2005,경상북도 군위군,4.24,2,33.77,5,-33.72,10,71.43,6,14.6,3,0.28,5,394452,1,28,1,41.64,2,16.25,4,0.42,1,253.75,7,53.4,4,-3.9,10,88.47,6,0.41,5,6.11,4,0,1,6,1
47730,2005,경상북도 의성군,3.3,1,41.08,6,-36,10,71.2,6,10,1,0.2,4,740989,1,43,1,27.78,1,18.46,5,0.44,1,193.96,7,58.95,4,-2.02,10,87.91,6,0.88,6,9.52,5,0.18,3,7,1
47750,2005,경상북도 청송군,5.81,4,39.81,6,-32.56,10,72.1,6,16.7,4,0.21,4,377518,1,5,1,40.98,2,15.61,4,0.43,1,244.84,7,60.29,4,-2.4,10,85.42,6,0.38,5,10.51,5,0.75,7,5,1
47760,2005,경상북도 영양군,4.02,2,40.41,6,-30.68,10,73.9,6,10.2,2,0.15,3,261048,1,3,1,32.37,1,28.4,6,0.44,1,337.72,7,7.66,1,-0.37,10,92.02,6,0.57,6,10.77,5,0.57,6,3,1
47770,2005,경상북도 영덕군,4,2,52.63,6,-23.13,10,69.2,6,11.6,2,0.22,4,452881,1,27,1,30.96,1,45.71,6,0.52,1,188.42,7,40.39,2,-1.4,10,80.84,6,0.74,6,9.87,5,0.99,7,6,1
47820,2005,경상북도 청도군,4.85,3,45.27,6,-35.56,10,70.7,6,11.5,2,0.22,4,574234,1,97,1,49.03,3,14.52,4,0.52,1,193.39,7,18.61,1,-1.31,10,95.07,6,0.25,3,9.1,5,0.25,5,7,1
47830,2005,경상북도 고령군,4.48,2,30.03,5,-27.81,10,68.47,6,15.9,4,0.46,6,695014,1,45,1,61.24,4,14.84,4,0.55,1,198.41,7,-8.83,1,-0.56,10,93.95,6,1.62,7,11.65,5,0.32,5,7,1
47840,2005,경상북도 성주군,3.3,1,35.15,5,-27.28,10,69.67,6,15.1,3,0.33,5,766296,1,31,1,38.14,2,112.08,7,0.54,1,183.96,7,-14.47,1,-1.27,10,87.91,6,1.26,7,12.85,6,0.25,5,6,1
47850,2005,경상북도 칠곡군,8.59,5,38.27,5,-3.17,10,60.33,5,30.2,5,0.46,6,1845886,4,123,1,66.71,4,32.71,6,0.75,1,77.79,5,55.82,4,0.44,10,70.88,5,0.73,6,10.46,5,0.09,1,17,5
47900,2005,경상북도 예천군,4.94,3,39.5,6,-33.94,10,74.3,6,13.2,3,0.19,4,689385,1,13,1,28.4,1,10.19,3,0.6,1,182.39,7,142.18,6,-1.76,10,98.42,6,0.65,6,10.42,5,0.22,4,9,3
47920,2005,경상북도 봉화군,4.14,2,28.99,5,-32.19,10,72.07,6,9,1,0.23,5,511974,1,8,1,33.99,1,34.87,6,0.4,1,240.64,7,-37.83,1,-2.32,10,71.21,5,0.31,4,8.02,5,0.62,6,5,1
47930,2005,경상북도 울진군,7.64,5,35.79,5,-24.6,10,70.9,6,20.2,5,0.29,5,1798205,4,9,1,278.87,7,26.82,6,0.41,1,160.49,6,10.03,1,-3.33,10,87.3,6,0.2,2,8.39,5,0.78,7,12,4
47940,2005,경상북도 울릉군,7.61,5,43.84,6,-36.19,10,78.2,6,18,4,0.33,5,187017,1,1,1,45.66,3,15.21,4,1.05,1,492.14,7,2561.28,7,4.18,8,77.94,6,0,1,8.4,5,2.4,7,5,1
48110,2005,경상남도 창원시,15.11,6,30.29,5,-14.89,10,61.83,5,67.7,7,0.52,6,14589307,7,1253,7,133.21,6,30.32,6,3.01,5,30.14,1,30.17,1,-1.31,10,79.4,6,0.2,2,9.79,5,0.12,1,100,7
48160,2005,경상남도 마산시,11.87,6,46.72,6,,,59.6,5,41.8,6,0.25,5,5068157,6,194,1,63.04,4,19.71,5,1.9,3,38.08,3,-18.5,1,-0.87,10,67.59,5,0.47,5,8.39,5,0.12,1,47,7
48170,2005,경상남도 진주시,14.2,6,42.93,6,-11.43,10,65.9,6,33.7,6,0.27,5,4210052,6,292,3,50.54,3,124.17,7,1.16,1,48.51,4,150.01,6,-0.65,10,71.97,5,0.27,4,11.48,5,0.18,3,47,7
48190,2005,경상남도 진해시,12.22,6,38.52,5,,,67.03,6,30.9,6,0.26,5,2358457,5,87,1,47.38,3,46.46,6,3.5,5,48.65,4,11.34,1,3.07,8,86.77,6,0.27,4,9.73,5,0.2,4,14,4
48220,2005,경상남도 통영시,7.31,4,39.59,6,-15,10,60.7,5,21.3,5,0.26,5,1851024,4,41,1,51.05,3,39.54,6,2.28,4,74.86,5,138.39,6,-0.26,10,70.08,5,0.33,4,12.42,6,0.49,6,12,4
48240,2005,경상남도 사천시,9.49,5,39.01,5,-14.97,10,64.23,6,21.1,5,0.31,5,2077652,4,59,1,75.86,5,20.1,5,1.7,3,79.27,5,70.25,5,-1.48,10,65.98,5,0.37,5,11.79,6,0.37,6,13,4
48250,2005,경상남도 김해시,12.56,6,35.97,5,20.55,9,57.2,5,47.7,6,0.4,6,7448692,7,622,6,62.33,4,33.3,6,2.52,4,29,1,-22.43,1,2.86,8,77.73,6,0.23,3,11.39,5,0.09,1,28,6
48270,2005,경상남도 밀양시,8.66,5,39.78,6,-22.32,10,65.17,6,21,5,0.24,5,1912382,4,84,1,47.04,3,14.93,4,0.86,1,85.12,5,47.26,3,-1.52,10,85.71,6,0.38,5,11.32,5,0.47,6,9,3
48310,2005,경상남도 거제시,8.7,5,25.67,4,1.09,10,62.13,5,33,6,0.5,6,4789222,6,37,1,127.37,6,75.06,7,1.48,2,47.33,4,116.36,6,1.99,8,71.25,5,0.36,5,11.86,6,0.41,6,15,5
48330,2005,경상남도 양산시,10.77,5,35.31,5,0.82,10,58.93,5,46.9,6,0.48,6,4764370,6,259,3,103.63,5,30.55,6,2.33,4,38.27,3,234.48,7,3.34,8,21.3,1,0.46,5,9.85,5,0.05,1,16,5
