시군구코드,연도,시군구명,노령화지수(인구총조사),노령화지수(인구총조사)등급,인구순이동률,인구순이동률등급,인구변화율(인구총조사),인구변화율(인구총조사)등급,평균교육년수,평균교육년수등급,독거노인가구비율,독거노인가구비율등급,기초생활수급자(천인당),기초생활수급자(천인당)등급,소년소녀가장(천인당),소년소녀가장(천인당)등급,노령화지수(주민등록인구통계),노령화지수(주민등록인구통계)등급,인구변화율(주민등록인구통계),인구변화율(주민등록인구통계)등급,고령인구수(인구총조사),고령인구수(인구총조사)등급,고령인구수(주민등록인구통계),고령인구수(주민등록인구통계)등급,노년부양비(인구총조사),노년부양비(인구총조사)등급,노년부양비(주민등록인구통계),노년부양비(주민등록인구통계)등급,세입자가구비율,세입자가구비율등급,경제활동인구(인구총조사),경제활동인구(인구총조사)등급,경제활동인구(주민등록인구통계),경제활동인구(주민등록인구통계)등급,종사자수(천명당),종사자수(천명당)등급,사업체당종사자수,사업체당종사자수등급,제조업종사자비율,제조업종사자비율등급,고차산업종사자비율,고차산업종사자비율등급,재정자립도,재정자립도등급,지방세액(1인당),지방세액(1인당)등급,지가변동률(주거),지가변동률(주거)등급,지가변동률(상업),지가변동률(상업)등급,의료보험료,의료보험료등급,도소매업종사자수(천명당),도소매업종사자수(천명당)등급,총사업체수증감율,총사업체수증감율등급,총종사자수증감율,총종사자수증감율등급,도소매업체증감율,도소매업체증감율등급,제조업체증감율,제조업체증감율등급,주요산업별종사자수,주요산업별종사자수등급,총사업체수,총사업체수등급,노후주택비율,노후주택비율등급,신규주택비율,신규주택비율등급,공가율,공가율등급,부동산공시지가,부동산공시지가등급,노후건축물비율,노후건축물비율등급,소형주택비율,소형주택비율등급,주거면적(1인당),주거면적(1인당)등급,주택보급율,주택보급율등급,접도율,접도율등급
28720,2024,인천광역시 옹진군,,,-1.065213043,4,,,,,,,,,,,655.7823129,8,-1.869755116,4,,,6748,3,,,55.22546853,7,,,,,12219,3,,,,,,,,,9.64,3,,,0,4,0,4,,,,,,,,,,,,,,,,,51.60236465,3,,,,,3.220756023,5,47.12153518,3,,,,,,,10.84323368,3
29110,2024,광주광역시 동구,,,-0.566838978,5,,,,,,,,,,,230.495541,5,-0.907852504,5,,,25071,3,,,35.68571632,5,,,,,70255,3,,,,,,,,,16.3,5,,,0.161,7,0.06,5,,,,,,,,,,,,,,,,,80.54885021,7,,,,,23.85321143,6,78.29981144,8,,,,,,,35.90676289,7
29140,2024,광주광역시 서구,,,-1.499731231,4,,,,,,,,,,,173.6164515,3,-1.739843868,4,,,50571,6,,,25.36781857,3,,,,,199351,6,,,,,,,,,18.59,5,,,0.116,6,0.101,6,,,,,,,,,,,,,,,,,75.37632822,6,,,,,24.30135073,7,68.20052188,6,,,,,,,39.71739267,8
29155,2024,광주광역시 남구,,,-0.606463485,5,,,,,,,,,,,176.1744701,3,-0.977361839,5,,,44551,5,,,32.34004559,3,,,,,137758,5,,,,,,,,,14.7,5,,,0.072,5,0.094,6,,,,,,,,,,,,,,,,,82.11821182,7,,,,,1.552834088,3,76.14698966,7,,,,,,,35.29176858,7
29170,2024,광주광역시 북구,,,0.759975564,7,,,,,,,,,,,167.740027,3,0.540216229,7,,,79388,7,,,26.70793453,3,,,,,297245,7,,,,,,,,,13.3,3,,,0.094,5,0.148,7,,,,,,,,,,,,,,,,,78.84986669,7,,,,,2.208661257,3,71.2749213,7,,,,,,,38.66413001,8
29200,2024,광주광역시 광산구,,,-1.312016261,4,,,,,,,,,,,90.36126203,3,-1.293035003,5,,,47399,6,,,16.24605408,3,,,,,291757,7,,,,,,,,,18.81,5,,,0.117,6,0.008,4,,,,,,,,,,,,,,,,,64.872579,5,,,,,2.131195115,3,53.42372689,3,,,,,,,23.15721931,5
30110,2024,대전광역시 동구,,,0.772951724,7,,,,,,,,,,,245.6374522,5,0.406657232,7,,,50056,6,,,33.80357782,5,,,,,148079,5,,,,,,,,,10.24,3,,,0.004,4,0.003,4,,,,,,,,,,,,,,,,,81.96104109,7,,,,,43.11624217,8,78.08286998,8,,,,,,,36.88761347,7
30140,2024,대전광역시 중구,,,1.241289199,7,,,,,,,,,,,245.8664806,5,0.784749346,7,,,52849,6,,,35.07739075,5,,,,,150664,5,,,,,,,,,12.6,3,,,0.035,4,-0.109,4,,,,,,,,,,,,,,,,,85.99678087,8,,,,,33.30007309,7,82.87404,8,,,,,,,42.52487877,8
30170,2024,대전광역시 서구,,,-1.424606563,4,,,,,,,,,,,147.5740661,3,-1.438336411,5,,,75614,7,,,22.83727828,3,,,,,331099,8,,,,,,,,,15.86,5,,,0.094,5,0.071,5,,,,,,,,,,,,,,,,,74.68607571,6,,,,,49.80344965,9,72.57228388,7,,,,,,,38.09097851,8
30200,2024,대전광역시 유성구,,,0.408695746,6,,,,,,,,,,,90.33799187,3,0.715015879,7,,,45571,6,,,16.66508199,3,,,,,273452,7,,,,,,,,,25.82,7,,,0.085,5,0.027,4,,,,,,,,,,,,,,,,,45.4616091,2,,,,,63.68745003,10,43.59877212,2,,,,,,,40.74121972,8
30230,2024,대전광역시 대덕구,,,-0.690179946,5,,,,,,,,,,,237.9840238,5,-0.963185814,5,,,35155,5,,,29.71933384,3,,,,,118290,5,,,,,,,,,14.16,5,,,-0.029,4,0.058,5,,,,,,,,,,,,,,,,,87.7180054,8,,,,,1.997434847,3,77.80606001,7,,,,,,,42.56766714,8
31110,2024,울산광역시 중구,,,-0.593719807,5,,,,,,,,,,,187.5764748,3,-0.799355915,5,,,42004,5,,,29.4552008,3,,,,,142603,5,,,,,,,,,14.05,5,,,0.103,6,0.087,6,,,,,,,,,,,,,,,,,79.51552495,7,,,,,19.94587807,6,77.24210623,7,,,,,,,49.41050087,9
31140,2024,울산광역시 남구,,,-0.690424258,5,,,,,,,,,,,156.0378169,3,-0.763917821,5,,,50834,6,,,22.95268498,3,,,,,221473,6,,,,,,,,,26.35,7,,,0.058,5,0.068,5,,,,,,,,,,,,,,,,,76.83654572,6,,,,,20.10977183,6,69.25444707,6,,,,,,,62.33965154,10
31170,2024,울산광역시 동구,,,-0.890370999,4,,,,,,,,,,,145.297922,3,-0.952806215,5,,,27409,5,,,26.21290514,3,,,,,104563,5,,,,,,,,,15.68,5,,,0.041,4,0.033,5,,,,,,,,,,,,,,,,,69.72586412,5,,,,,-0.530296177,3,69.12906253,6,,,,,,,51.90088897,10
31200,2024,울산광역시 북구,,,-0.168112247,5,,,,,,,,,,,78.58575882,3,0.020787428,6,,,25461,3,,,16.04732072,3,,,,,158662,6,,,,,,,,,23.92,6,,,0.042,4,0.041,5,,,,,,,,,,,,,,,,,57.14990138,3,,,,,16.9973394,6,52.22417523,3,,,,,,,32.3841558,7
31710,2024,울산광역시 울주군,,,0.085463836,6,,,,,,,,,,,186.6059028,3,-0.087215807,6,,,42994,5,,,28.14259157,3,,,,,152772,5,,,,,,,,,32.53,8,,,0.08,5,0.072,5,,,,,,,,,,,,,,,,,53.92478665,3,,,,,17.7006571,6,48.00392242,3,,,,,,,23.95422391,5
36110,2024,세종특별자치시,,,0.718737602,7,,,,,,,,,,,64.84076433,3,1.076256387,8,,,45301,6,,,16.44206026,3,,,,,275519,7,,,,,,,,,57.55,10,,,0.071,5,0.042,5,,,,,,,,,,,,,,,,,56.38450502,3,,,,,22.18076661,6,50.26401593,3,,,,,,,12.18875978,3
41110,2024,경기도 수원시,,,-0.434952075,5,,,,,,,,,,,126.9664786,3,-0.355145136,6,,,168322,10,,,18.86783147,3,,,,,892111,10,,,,,,,,,39.84,9,,,0.2,8,0.207,8,,,,,,,,,,,,,,,,,74.04092396,6,,,,,24.39850091,7,70.70740254,6,,,,,,,43.08065472,8
41130,2024,경기도 성남시,,,-0.725841695,5,,,,,,,,,,,164.5404468,3,-0.732592767,5,,,161299,10,,,24.67552931,3,,,,,653680,10,,,,,,,,,57.21,10,,,0.168,7,0.258,9,,,,,,,,,,,,,,,,,78.87151443,7,,,,,1.012381501,3,76.89777959,7,,,,,,,26.06410197,6
41150,2024,경기도 의정부시,,,-0.433801388,5,,,,,,,,,,,180.7748204,3,-0.633760795,5,,,87072,8,,,26.70649904,3,,,,,326033,8,,,,,,,,,23.23,6,,,0.168,7,0.119,6,,,,,,,,,,,,,,,,,78.35515007,7,,,,,1.729043243,3,73.96536677,7,,,,,,,32.2689562,7
41170,2024,경기도 안양시,,,1.986910863,8,,,,,,,,,,,164.1893144,3,2.172364411,9,,,97448,8,,,24.3807122,3,,,,,399693,9,,,,,,,,,35.1,8,,,0.235,9,0.158,7,,,,,,,,,,,,,,,,,79.02289837,7,,,,,3.053590587,5,76.4206698,7,,,,,,,48.05341195,9
41190,2024,경기도 부천시,,,-1.214285158,4,,,,,,,,,,,198.9341606,3,-1.288514401,5,,,144277,10,,,26.08440183,3,,,,,553116,10,,,,,,,,,28.47,7,,,0.191,8,0.147,7,,,,,,,,,,,,,,,,,79.79205917,7,,,,,-2.362998414,4,78.57288481,8,,,,,,,52.54480879,10
41210,2024,경기도 광명시,,,-0.718992548,5,,,,,,,,,,,161.938303,3,-0.724490269,5,,,49660,6,,,25.10096492,3,,,,,197841,6,,,,,,,,,34.75,8,,,0.397,10,0.224,8,,,,,,,,,,,,,,,,,78.38899804,7,,,,,4.293487485,5,72.85063579,7,,,,,,,40.4114021,8
41220,2024,경기도 평택시,,,1.069072902,7,,,,,,,,,,,107.442114,3,1.274741042,8,,,82782,8,,,18.86872444,3,,,,,438726,9,,,,,,,,,43.55,10,,,0.113,6,0.176,7,,,,,,,,,,,,,,,,,46.6570614,2,,,,,8.682377157,5,41.47802074,2,,,,,,,24.99038016,6
41250,2024,경기도 동두천시,,,-1.316244041,4,,,,,,,,,,,297.4182444,5,-2.017466658,4,,,22464,3,,,39.53467908,5,,,,,56821,3,,,,,,,,,14.05,5,,,0.074,5,0.023,4,,,,,,,,,,,,,,,,,71.90762004,6,,,,,4.809235053,5,65.86608443,6,,,,,,,23.31631063,5
41270,2024,경기도 안산시,,,-1.36952749,4,,,,,,,,,,,164.1766089,3,-1.387079141,5,,,94262,8,,,20.10270803,3,,,,,468902,9,,,,,,,,,34.61,8,,,0.142,6,0.107,6,,,,,,,,,,,,,,,,,60.67473825,3,,,,,2.207404589,3,57.37209241,3,,,,,,,35.81754596,7
41280,2024,경기도 고양시,,,-0.378462229,5,,,,,,,,,,,161.1235347,3,-0.445340853,6,,,184451,10,,,23.91768057,3,,,,,771191,10,,,,,,,,,33.68,8,,,0.119,6,0.098,6,,,,,,,,,,,,,,,,,58.41642881,3,,,,,8.08900005,5,51.06336923,3,,,,,,,25.7002541,6
41290,2024,경기도 과천시,,,4.875339134,10,,,,,,,,,,,96.14403601,3,5.57037037,10,,,12816,3,,,21.58811441,3,,,,,59366,3,,,,,,,,,41.71,10,,,0.282,10,0,4,,,,,,,,,,,,,,,,,54.87489215,3,,,,,14.98406533,6,51.58648925,3,,,,,,,37.02309059,7
41310,2024,경기도 구리시,,,0.054044798,6,,,,,,,,,,,172.6467677,3,-0.112778137,6,,,33143,5,,,24.6339433,3,,,,,134542,5,,,,,,,,,31.51,8,,,0.239,9,0.233,8,,,,,,,,,,,,,,,,,78.80597015,7,,,,,3.951767595,5,70.27371101,6,,,,,,,35.5202254,7
41360,2024,경기도 남양주시,,,0.184168348,6,,,,,,,,,,,143.573074,3,0.029634081,6,,,129635,10,,,25.29191989,3,,,,,512555,10,,,,,,,,,28.98,7,,,0.122,6,0.098,6,,,,,,,,,,,,,,,,,42.6498614,1,,,,,-0.180935798,3,37.95128144,2,,,,,,,18.87647317,5
41370,2024,경기도 오산시,,,5.009398302,10,,,,,,,,,,,91.9184079,3,5.403298847,10,,,29606,5,,,16.42496533,3,,,,,180250,6,,,,,,,,,31.4,8,,,0.211,8,0.139,7,,,,,,,,,,,,,,,,,48.34575261,2,,,,,7.980861479,5,45.35626536,3,,,,,,,27.42894565,6
41390,2024,경기도 시흥시,,,-0.496012599,5,,,,,,,,,,,96.01509078,3,-0.304590016,6,,,65152,7,,,16.91714876,3,,,,,385124,8,,,,,,,,,38.5,9,,,0.401,10,0.173,7,,,,,,,,,,,,,,,,,60,3,,,,,27.65219563,7,55.26577889,3,,,,,,,36.09531316,7
41410,2024,경기도 군포시,,,-2.018512802,4,,,,,,,,,,,188.8821237,3,-2.028105608,4,,,46533,6,,,25.18537362,3,,,,,184762,6,,,,,,,,,29.65,7,,,0.212,8,0.155,7,,,,,,,,,,,,,,,,,76.86755078,6,,,,,3.45595442,5,74.02030346,7,,,,,,,50.60921686,10
41430,2024,경기도 의왕시,,,-2.923851691,4,,,,,,,,,,,162.0901402,3,-2.758229999,4,,,27980,5,,,25.61192172,3,,,,,109246,5,,,,,,,,,35.51,9,,,0.285,10,0.163,7,,,,,,,,,,,,,,,,,55.24545228,3,,,,,20.71461697,6,54.77114042,3,,,,,,,39.02727883,8
41450,2024,경기도 하남시,,,-0.415653865,5,,,,,,,,,,,108.4624757,3,-0.224640076,6,,,50742,6,,,21.90979943,3,,,,,231595,6,,,,,,,,,47.75,10,,,0.258,9,0.152,7,,,,,,,,,,,,,,,,,52.6330076,3,,,,,6.216384823,5,46.15435884,3,,,,,,,27.47827268,6
41460,2024,경기도 용인시,,,0.963196128,7,,,,,,,,,,,127.9467874,3,0.95744938,7,,,175717,10,,,22.7373834,3,,,,,772811,10,,,,,,,,,49.73,10,,,0.18,7,0.393,10,,,,,,,,,,,,,,,,,38.27412614,1,,,,,35.60869031,8,39.220845,2,,,,,,,24.90643326,6
41480,2024,경기도 파주시,,,2.767216629,9,,,,,,,,,,,124.0982462,3,2.723238233,9,,,83569,8,,,23.18797552,3,,,,,360398,8,,,,,,,,,29.71,7,,,0.148,7,0.009,4,,,,,,,,,,,,,,,,,37.262935,1,,,,,4.290632914,5,32.89442873,1,,,,,,,10.47315512,3
41500,2024,경기도 이천시,,,0.282319516,6,,,,,,,,,,,155.4496559,3,0.155336833,6,,,39307,5,,,24.90148876,3,,,,,157850,6,,,,,,,,,34.56,8,,,0.106,6,0.261,9,,,,,,,,,,,,,,,,,48.42796093,2,,,,,0.039912542,3,45.18419166,3,,,,,,,13.77229674,3
41550,2024,경기도 안성시,,,2.728552351,9,,,,,,,,,,,208.7298748,3,2.600061365,9,,,40838,5,,,30.57972534,3,,,,,133546,5,,,,,,,,,29.91,7,,,0.112,6,0.083,6,,,,,,,,,,,,,,,,,58.78389134,3,,,,,3.998874285,5,47.27667859,3,,,,,,,17.7835435,5
41570,2024,경기도 김포시,,,0.075382097,6,,,,,,,,,,,106.2911657,3,0.140073883,6,,,76654,7,,,22.67319763,3,,,,,338082,8,,,,,,,,,33.78,8,,,0.052,4,0.052,5,,,,,,,,,,,,,,,,,38.07670535,1,,,,,4.277191306,5,30.0554974,1,,,,,,,11.36601942,3
41590,2024,경기도 화성시,,,2.132385652,9,,,,,,,,,,,68.78664628,3,2.592175292,9,,,105701,9,,,14.89890127,3,,,,,709455,10,,,,,,,,,50.19,10,,,0.195,8,0.21,8,,,,,,,,,,,,,,,,,39.85471398,1,,,,,6.674893353,5,33.41026079,1,,,,,,,15.57181732,3
41610,2024,경기도 광주시,,,1.557827492,8,,,,,,,,,,,145.3277311,3,1.591304548,8,,,69176,7,,,24.63278365,3,,,,,280829,7,,,,,,,,,36.1,9,,,0.181,7,0.159,7,,,,,,,,,,,,,,,,,35.51575295,1,,,,,6.232384423,5,39.44213409,2,,,,,,,14.93638747,3
41630,2024,경기도 양주시,,,7.335167212,10,,,,,,,,,,,134.2706316,3,7.827225717,10,,,50616,6,,,25.22073625,3,,,,,200692,6,,,,,,,,,26.2,7,,,0.072,5,0.019,4,,,,,,,,,,,,,,,,,54.85815877,3,,,,,4.814320271,5,43.63485525,2,,,,,,,30.1337052,6
41650,2024,경기도 포천시,,,-0.70901932,5,,,,,,,,,,,346.3727679,6,-1.297767979,5,,,37242,5,,,39.84422643,5,,,,,93469,5,,,,,,,,,22.77,6,,,0.065,5,0.006,4,,,,,,,,,,,,,,,,,60.571671,3,,,,,-2.518653085,4,48.64421625,3,,,,,,,21.564457,5
41670,2024,경기도 여주시,,,0.713724806,7,,,,,,,,,,,296.8598094,5,0.17305877,6,,,30535,5,,,41.38150673,5,,,,,73789,5,,,,,,,,,20.95,6,,,0.155,7,0.065,5,,,,,,,,,,,,,,,,,38.05965652,1,,,,,10.74032287,5,37.00780471,2,,,,,,,12.36906717,3
41800,2024,경기도 연천군,,,-0.834434493,4,,,,,,,,,,,413.4195137,6,-1.726625625,4,,,13432,3,,,55.53855696,7,,,,,24185,3,,,,,,,,,15.26,5,,,0.024,4,0.031,5,,,,,,,,,,,,,,,,,71.30434783,6,,,,,0.370866458,3,57.63522696,5,,,,,,,18.48804527,5
41820,2024,경기도 가평군,,,1.090728805,7,,,,,,,,,,,426.7484399,6,0.361144105,7,,,19831,3,,,52.11963521,6,,,,,38049,3,,,,,,,,,18.29,5,,,0.164,7,0.099,6,,,,,,,,,,,,,,,,,40.59667924,1,,,,,21.92536434,6,37.75932078,2,,,,,,,15.40615763,3
41830,2024,경기도 양평군,,,1.887164443,8,,,,,,,,,,,356.1560746,6,1.250419202,8,,,39341,5,,,51.48200008,6,,,,,76417,5,,,,,,,,,17.46,5,,,0.218,8,0.133,6,,,,,,,,,,,,,,,,,36.57059428,1,,,,,-6.875933957,4,33.941996,1,,,,,,,10.8074787,3
43110,2024,충청북도 청주시,,,0.304258329,6,,,,,,,,,,,137.7151075,3,0.275525734,7,,,142688,10,,,23.459238,3,,,,,608238,10,,,,,,,,,27.56,7,,,0.108,6,0.095,6,,,,,,,,,,,,,,,,,68.56352362,5,,,,,0.304231487,3,58.6569116,5,,,,,,,25.10035535,6
43130,2024,충청북도 충주시,,,0.232096931,6,,,,,,,,,,,250.2354632,5,-0.258448921,6,,,50480,6,,,36.95785867,5,,,,,136588,5,,,,,,,,,17.72,5,,,-0.011,4,0.173,7,,,,,,,,,,,,,,,,,67.68603153,5,,,,,0.721713173,3,59.71650579,5,,,,,,,23.22802122,5
43150,2024,충청북도 제천시,,,-0.62690073,5,,,,,,,,,,,303.7727741,5,-1.248137395,5,,,35347,5,,,43.32483514,5,,,,,81586,5,,,,,,,,,14.49,5,,,0.099,6,0.067,5,,,,,,,,,,,,,,,,,68.55970181,5,,,,,-0.935921017,3,59.77280654,5,,,,,,,14.18204437,3
43720,2024,충청북도 보은군,,,-0.068791562,6,,,,,,,,,,,663.3333333,9,-1.557562077,4,,,12537,3,,,77.86956522,9,,,,,16100,3,,,,,,,,,10.32,3,,,0.044,4,0.026,4,,,,,,,,,,,,,,,,,75.74776442,6,,,,,-0.690498659,3,64.09741987,5,,,,,,,24.29775197,6
43730,2024,충청북도 옥천군,,,-0.284208779,5,,,,,,,,,,,503.2446653,7,-1.405166595,5,,,17216,3,,,62.45148184,7,,,,,27567,3,,,,,,,,,11.26,3,,,0.032,4,0.017,4,,,,,,,,,,,,,,,,,72.4025974,6,,,,,3.134971484,5,62.43792675,5,,,,,,,7.969915691,3
43740,2024,충청북도 영동군,,,-0.105623292,5,,,,,,,,,,,598.4521238,8,-1.457178414,5,,,16625,3,,,68.84628127,8,,,,,24148,3,,,,,,,,,9.66,3,,,0.041,4,0.036,5,,,,,,,,,,,,,,,,,49.10135713,2,,,,,-1.958061848,4,45.03657262,3,,,,,,,8.765011966,3
43745,2024,충청북도 증평군,,,-0.478867935,5,,,,,,,,,,,190.3004495,3,-0.835022943,5,,,8044,3,,,32.30522088,3,,,,,24900,3,,,,,,,,,16.17,5,,,0.147,7,0.085,6,,,,,,,,,,,,,,,,,70.68230277,5,,,,,0.496249436,3,57.38875878,3,,,,,,,17.25434454,3
43750,2024,충청북도 진천군,,,0.504986306,6,,,,,,,,,,,155.4371002,3,0.328100726,7,,,16767,3,,,28.42683485,3,,,,,58983,3,,,,,,,,,27.88,7,,,0.036,4,0.06,5,,,,,,,,,,,,,,,,,65.53162445,5,,,,,5.569095781,5,52.30539266,3,,,,,,,16.11546969,3
43760,2024,충청북도 괴산군,,,0.388944058,6,,,,,,,,,,,800.8528785,10,-0.923749658,5,,,15024,3,,,77.63538652,9,,,,,19352,3,,,,,,,,,9.17,3,,,0.048,4,0.054,5,,,,,,,,,,,,,,,,,54.46543436,3,,,,,-1.462008672,4,47.49253731,3,,,,,,,16.80522245,3
43770,2024,충청북도 음성군,,,0.826428164,7,,,,,,,,,,,313.963846,5,0.05812487,6,,,23968,3,,,40.19183687,5,,,,,59634,3,,,,,,,,,23.93,6,,,0.007,4,-0.01,4,,,,,,,,,,,,,,,,,64.0843344,3,,,,,1.406775134,3,49.66429755,3,,,,,,,13.83990289,3
43800,2024,충청북도 단양군,,,0.073120796,6,,,,,,,,,,,655.2779513,8,-1.259882315,5,,,10491,3,,,68.74836173,8,,,,,15260,3,,,,,,,,,13.5,3,,,0.04,4,-0.089,4,,,,,,,,,,,,,,,,,68.21382525,5,,,,,6.724801498,5,64.34833813,6,,,,,,,24.68719125,6
44130,2024,충청남도 천안시,,,0.572493636,6,,,,,,,,,,,114.1731895,3,0.603848716,7,,,92478,8,,,19.01102696,3,,,,,486444,10,,,,,,,,,33.41,8,,,0.112,6,0.236,8,,,,,,,,,,,,,,,,,66.76803014,5,,,,,-1.210773414,4,56.42148819,3,,,,,,,19.9344382,5
44150,2024,충청남도 공주시,,,0.176729032,6,,,,,,,,,,,419.8808736,6,-0.802123325,5,,,31722,5,,,51.15791511,6,,,,,62008,3,,,,,,,,,12.15,3,,,-0.019,4,0.005,4,,,,,,,,,,,,,,,,,73.68328652,6,,,,,1.250656574,3,62.87854037,5,,,,,,,17.68347931,3
44180,2024,충청남도 보령시,,,-1.186820218,4,,,,,,,,,,,371.2323589,6,-2.079939857,4,,,29461,5,,,52.25156519,6,,,,,56383,3,,,,,,,,,13.73,5,,,0.081,5,0.062,5,,,,,,,,,,,,,,,,,55.28795812,3,,,,,3.119716917,5,49.25108884,3,,,,,,,14.82479121,3
44200,2024,충청남도 아산시,,,2.502718203,9,,,,,,,,,,,103.9642471,3,2.665733554,9,,,52923,6,,,21.06924749,3,,,,,251186,7,,,,,,,,,31.57,8,,,0.282,10,0.083,6,,,,,,,,,,,,,,,,,55.00146456,3,,,,,2.977897392,5,47.98142331,3,,,,,,,10.55766331,3
44210,2024,충청남도 서산시,,,-0.63229098,5,,,,,,,,,,,191.0489857,3,-0.88971712,5,,,38611,5,,,33.39358611,5,,,,,115624,5,,,,,,,,,20.69,6,,,0.156,7,0.169,7,,,,,,,,,,,,,,,,,62.03015502,3,,,,,4.153607658,5,54.33998436,3,,,,,,,18.72245576,5
44230,2024,충청남도 논산시,,,-0.797943407,5,,,,,,,,,,,374.1994807,6,-1.715222372,4,,,34591,5,,,53.46863697,6,,,,,64694,3,,,,,,,,,10.94,3,,,0.054,4,0.07,5,,,,,,,,,,,,,,,,,75.86488461,6,,,,,3.321576285,5,63.98351376,5,,,,,,,20.18561102,5
44250,2024,충청남도 계룡시,,,-0.300816502,5,,,,,,,,,,,108.8564326,3,-0.272140913,6,,,7006,3,,,21.16744214,3,,,,,33098,3,,,,,,,,,16.27,5,,,0.037,4,0.078,5,,,,,,,,,,,,,,,,,50.18181818,2,,,,,-0.497980793,3,47.17336683,3,,,,,,,30.40159131,6
44270,2024,충청남도 당진시,,,1.292378919,7,,,,,,,,,,,173.2550493,3,0.956536036,7,,,36886,5,,,32.42582744,3,,,,,113755,5,,,,,,,,,21.33,6,,,0.021,4,0.021,4,,,,,,,,,,,,,,,,,48.77212088,2,,,,,3.208674429,5,41.93043284,2,,,,,,,11.27163065,3
44710,2024,충청남도 금산군,,,0.302327925,6,,,,,,,,,,,506.3817824,7,-0.954225141,5,,,18012,3,,,64.22306211,8,,,,,28046,3,,,,,,,,,10.97,3,,,0.035,4,0.026,4,,,,,,,,,,,,,,,,,79.28243971,7,,,,,1.418980529,3,68.78832275,6,,,,,,,19.17978523,5
44760,2024,충청남도 부여군,,,-0.953820319,4,,,,,,,,,,,652.7970165,8,-2.450611015,4,,,24506,3,,,78.31895174,9,,,,,31290,3,,,,,,,,,9.98,3,,,0.052,4,0.022,4,,,,,,,,,,,,,,,,,83.78688177,7,,,,,0.031494562,3,73.20835379,7,,,,,,,5.536860976,3
44770,2024,충청남도 서천군,,,-0.346444278,5,,,,,,,,,,,676.0413196,9,-1.856828732,4,,,20288,3,,,81.42885812,9,,,,,24915,3,,,,,,,,,8.93,3,,,0.058,5,0.047,5,,,,,,,,,,,,,,,,,68.36474364,5,,,,,6.110666357,5,57.70538922,5,,,,,,,10.26751679,3
44790,2024,충청남도 청양군,,,-0.118012004,5,,,,,,,,,,,710.2880658,9,-1.690533015,4,,,12082,3,,,76.10708661,9,,,,,15875,3,,,,,,,,,9.26,3,,,0.055,4,0.05,5,,,,,,,,,,,,,,,,,79.03619499,7,,,,,0.666358742,3,69.53418661,6,,,,,,,18.48305286,5
44800,2024,충청남도 홍성군,,,2.259118127,9,,,,,,,,,,,251.6683707,5,1.716500554,8,,,27077,5,,,44.12665819,6,,,,,61362,3,,,,,,,,,12.77,3,,,0.068,5,0.071,5,,,,,,,,,,,,,,,,,54.76371372,3,,,,,4.600823698,5,49.53183857,3,,,,,,,10.1807979,3
44810,2024,충청남도 예산군,,,1.544965216,8,,,,,,,,,,,462.2065728,7,0.533476274,7,,,27566,5,,,60.93010919,7,,,,,45242,3,,,,,,,,,12.41,3,,,0.071,5,0.094,6,,,,,,,,,,,,,,,,,75.16411379,6,,,,,5.285482963,5,63.21930522,5,,,,,,,12.84407791,3
44825,2024,충청남도 태안군,,,-0.026607686,6,,,,,,,,,,,569.5177665,8,-1.071005528,5,,,22439,3,,,66.47804705,8,,,,,33754,3,,,,,,,,,14.22,5,,,0.056,5,0.05,5,,,,,,,,,,,,,,,,,52.87155021,3,,,,,-0.43915913,3,47.22068911,3,,,,,,,14.2230188,3
46110,2024,전라남도 목포시,,,-1.587974653,4,,,,,,,,,,,189.893208,3,-1.992005828,4,,,44454,5,,,31.29990283,3,,,,,142026,5,,,,,,,,,16.37,5,,,0.071,5,0.076,5,,,,,,,,,,,,,,,,,88.77757198,8,,,,,1.453607026,3,82.00005791,8,,,,,,,43.44760515,8
46130,2024,전라남도 여수시,,,-1.04474714,4,,,,,,,,,,,228.7797363,3,-1.428066663,5,,,63857,7,,,36.2726999,5,,,,,176047,6,,,,,,,,,25.87,7,,,0.117,6,0.092,6,,,,,,,,,,,,,,,,,77.81025777,6,,,,,17.3529777,6,65.92009079,6,,,,,,,18.03069972,5
46150,2024,전라남도 순천시,,,-0.495423933,5,,,,,,,,,,,161.1647556,3,-0.650039369,5,,,53410,6,,,28.14326137,3,,,,,189779,6,,,,,,,,,19.61,6,,,0.123,6,0.031,5,,,,,,,,,,,,,,,,,74.03906327,6,,,,,51.11181565,9,65.7415672,6,,,,,,,15.03428671,3
46170,2024,전라남도 나주시,,,-0.264028666,5,,,,,,,,,,,204.8840478,3,-0.615963945,6,,,29155,5,,,39.79172638,5,,,,,73269,3,,,,,,,,,16.79,5,,,0.073,5,0.038,5,,,,,,,,,,,,,,,,,80.36874772,7,,,,,30.2311761,7,67.83099319,6,,,,,,,12.50941255,3
46230,2024,전라남도 광양시,,,1.370465182,8,,,,,,,,,,,130.7328236,3,1.327080031,8,,,25136,3,,,22.7827679,3,,,,,110329,5,,,,,,,,,22.93,6,,,0.067,5,0.062,5,,,,,,,,,,,,,,,,,72.14861176,6,,,,,4.176893999,5,58.82411859,5,,,,,,,25.82426498,6
