시군구코드,읍면동코드,연도,시군구명,읍면동명,인구변화율(인구총조사),인구변화율(인구총조사)등급,노령화지수(인구총조사),노령화지수(인구총조사)등급,종사자수(천명당),종사자수(천명당)등급,사업체당종사자수,사업체당종사자수등급,제조업종사자비율,제조업종사자비율등급,도소매업종사자수(천명당),도소매업종사자수(천명당)등급,소형주택비율,소형주택비율등급,노후주택비율,노후주택비율등급,신규주택비율,신규주택비율등급,인구변화율(주민등록인구통계),인구변화율(주민등록인구통계)등급,노령화지수(주민등록인구통계),노령화지수(주민등록인구통계),고령인구수(인구총조사),고령인구수(인구총조사)등급,고령인구수(주민등록인구통계),고령인구수(주민등록인구통계)등급,노년부양비(인구총조사),노년부양비(인구총조사),노년부양비(주민등록인구통계),노년부양비(주민등록인구통계)등급,경제활동인구(인구총조사),경제활동인구(인구총조사)등급,경제활동인구(주민등록인구통계),경제활동인구(주민등록인구통계)등급,총사업체수증감율,총사업체수증감율등급,총종사자수증감율,총종사자수증감율등급,고차산업종사자비율,고차산업종사자비율등급,주요산업별종사자수,주요산업별종사자수등급,총사업체수,총사업체수등급,부동산공시지가,부동산공시지가등급,접도율,접도율등급,노후건축물비율,노후건축물비율등급,도소매업체증감율,도소매업체증감율등급,제조업체증감율,제조업체증감율등급,기초생활수급자(천인당),기초생활수급자(천인당)등급
11170,11030590,2023,서울특별시 용산구,용문동,,,,,,,,,,,,,31.60714286,5,76.42857143,4,,,-1.26374102,5,244.7453954,7,,,2259,6,,,27.46504559,7,,,8225,5,,,,,,,,,,,6019092.223,10,29.24982794,6,77.73279352,4,,,,,,
11170,11030630,2023,서울특별시 용산구,이촌1동,,,,,,,,,,,,,6,8,98.66666667,3,,,-0.546469884,6,125.311086,7,,,4431,4,,,26.11693976,7,,,16966,7,,,,,,,,,,,7127185.154,10,2.218430034,2,89.88764045,3,,,,,,
11170,11030640,2023,서울특별시 용산구,이촌2동,,,,,,,,,,,,,5.882352941,8,93.38235294,3,,,-1.98081475,5,298.0487805,6,,,1833,6,,,33.81918819,6,,,5420,5,,,,,,,,,,,6775753.908,10,14.22845691,4,92.16589862,3,,,,,,
11170,11030650,2023,서울특별시 용산구,이태원1동,,,,,,,,,,,,,37.8690629,4,93.32477535,3,,,-1.585744646,5,437.2168285,6,,,1351,7,,,30.98623853,7,,,4360,4,,,,,,,,,,,9793006.891,10,29.85781991,6,92.54419677,3,,,,,,
11170,11030660,2023,서울특별시 용산구,이태원2동,,,,,,,,,,,,,44.78371501,3,88.04071247,4,,,-0.77883404,5,338.5036496,6,,,1855,6,,,29.63258786,7,,,6260,5,,,,,,,,,,,5330480.903,10,32.85895003,7,85.68690096,3,,,,,,
11170,11030690,2023,서울특별시 용산구,서빙고동,,,,,,,,,,,,,38.48133848,4,93.05019305,3,,,-1.254964257,5,169.84375,7,,,2174,6,,,24.21474716,7,,,8978,5,,,,,,,,,,,5365235.425,10,26.50334076,6,91.35416667,3,,,,,,
11170,11030700,2023,서울특별시 용산구,보광동,,,,,,,,,,,,,54.23057892,2,97.08065314,3,,,-12.33189147,3,527.2916667,6,,,2531,6,,,31.1086529,7,,,8136,5,,,,,,,,,,,7254901.544,10,30.25280899,6,96.84625493,2,,,,,,
11170,11030710,2023,서울특별시 용산구,청파동,,,,,,,,,,,,,53.1780689,2,87.38476468,4,,,-1.314549073,5,374.6606335,6,,,3312,5,,,22.612139,7,,,14647,6,,,,,,,,,,,4897161.004,10,28.54034148,6,84.17164967,4,,,,,,
11170,11030720,2023,서울특별시 용산구,원효로1동,,,,,,,,,,,,,45.97014925,3,81.94029851,4,,,-0.799113392,5,131.5286624,7,,,2065,6,,,15.44271612,8,,,13372,6,,,,,,,,,,,6176344.34,10,26.41509434,6,83.88059701,4,,,,,,
11170,11030730,2023,서울특별시 용산구,한강로동,,,,,,,,,,,,,65.45718433,1,87.95355588,4,,,-1.068587299,5,190.3642773,7,,,3240,5,,,20.15677492,7,,,16074,7,,,,,,,,,,,10006977.2,10,15.42423421,4,83.09859155,4,,,,,,
11170,11030740,2023,서울특별시 용산구,한남동,,,,,,,,,,,,,34.32343234,4,87.23872387,4,,,-8.986057002,4,222.4704336,7,,,3386,5,,,26.35634779,7,,,12847,6,,,,,,,,,,,7771479.787,10,36.50036684,8,85.79626973,3,,,,,,
11200,11040520,2023,서울특별시 성동구,왕십리2동,,,,,,,,,,,,,33.66336634,4,87.29372937,4,,,-1.281894014,5,179.2587776,7,,,2757,5,,,23.36440678,7,,,11800,6,,,,,,,,,,,4041413.9,9,25.05782575,6,88.647343,3,,,,,,
11200,11040540,2023,서울특별시 성동구,마장동,,,,,,,,,,,,,24.32675045,6,85.81687612,4,,,-2.092221113,5,266.1774091,7,,,4171,4,,,26.34038522,7,,,15835,7,,,,,,,,,,,3928886.205,9,21.38424821,5,88.09160305,3,,,,,,
11200,11040550,2023,서울특별시 성동구,사근동,,,,,,,,,,,,,18.44155844,6,93.24675325,3,,,-0.283782656,6,308.9820359,6,,,1548,7,,,15.63952314,8,,,9898,5,,,,,,,,,,,3470381.296,8,23.45373577,5,90.88541667,3,,,,,,
11200,11040560,2023,서울특별시 성동구,행당1동,,,,,,,,,,,,,30.3030303,5,91.06060606,3,,,0.065808716,6,177.8643804,7,,,2282,6,,,22.54940711,7,,,10120,6,,,,,,,,,,,5162436.62,10,14.9464185,4,90.02016129,3,,,,,,
11200,11040570,2023,서울특별시 성동구,행당2동,,,,,,,,,,,,,20.1793722,6,86.5470852,4,,,-0.889139486,5,172,7,,,4171,4,,,25.65979699,7,,,16255,7,,,,,,,,,,,3403992.843,8,22.97297297,5,85.16129032,4,,,,,,
11200,11040580,2023,서울특별시 성동구,응봉동,,,,,,,,,,,,,15.59405941,7,97.52475248,3,,,-0.704459361,5,155.3079179,7,,,2648,6,,,25.00944465,7,,,10588,6,,,,,,,,,,,2348140.12,7,28.98203593,6,94.58874459,3,,,,,,
11200,11040590,2023,서울특별시 성동구,금호1가동,,,,,,,,,,,,,26.31578947,5,92.85714286,3,,,-2.065621679,5,179.9746515,7,,,2840,5,,,27.50072625,7,,,10327,6,,,,,,,,,,,3193549.199,8,23.68421053,5,90.39408867,3,,,,,,
11200,11040620,2023,서울특별시 성동구,금호4가동,,,,,,,,,,,,,25.61247216,5,88.86414254,4,,,0.397219464,6,157.5252826,7,,,2648,6,,,26.95165394,7,,,9825,5,,,,,,,,,,,4212137.577,9,18.03005008,4,89.15470494,3,,,,,,
11200,11040650,2023,서울특별시 성동구,성수1가1동,,,,,,,,,,,,,25.99118943,5,93.39207048,3,,,-4.332152402,5,200.3257329,7,,,2460,6,,,21.01845523,7,,,11704,6,,,,,,,,,,,6132876.465,10,20.50505051,5,93.28231293,3,,,,,,
11200,11040660,2023,서울특별시 성동구,성수1가2동,,,,,,,,,,,,,18.38440111,6,95.54317549,3,,,-1.484780995,5,218.0658874,7,,,2052,6,,,22.9273743,7,,,8950,5,,,,,,,,,,,6939611.771,10,22.30252969,5,94.5375091,3,,,,,,
11200,11040670,2023,서울특별시 성동구,성수2가1동,,,,,,,,,,,,,18.93719807,6,94.7826087,3,,,-4.267173571,5,330.9549945,6,,,3015,5,,,28.23298062,7,,,10679,6,,,,,,,,,,,6530431.087,10,25.04794783,6,94.13472706,3,,,,,,
11200,11040680,2023,서울특별시 성동구,성수2가3동,,,,,,,,,,,,,15.67398119,7,92.78996865,3,,,-2.37100379,5,274.8898678,7,,,1872,6,,,24.97998399,7,,,7494,5,,,,,,,,,,,7402999.261,10,22.61640798,5,88.74172185,3,,,,,,
11200,11040690,2023,서울특별시 성동구,송정동,,,,,,,,,,,,,14.0954495,7,97.22530522,3,,,-3.580993949,5,325.2559727,6,,,1906,6,,,26.36967349,7,,,7228,5,,,,,,,,,,,3305138.198,8,38.44837422,8,96.58671587,2,,,,,,
11200,11040700,2023,서울특별시 성동구,용답동,,,,,,,,,,,,,32.29166667,5,95.76388889,3,,,3.339055794,6,463.5437882,6,,,2276,6,,,24.5470233,7,,,9272,5,,,,,,,,,,,4010506.293,9,28.04081633,6,91.53077328,3,,,,,,
11200,11040710,2023,서울특별시 성동구,왕십리도선동,,,,,,,,,,,,,25.87155963,5,91.9266055,3,,,-0.571536715,6,142.4825175,7,,,4075,4,,,21.07685942,7,,,19334,7,,,,,,,,,,,5450739.561,10,12.95116773,4,91.75162187,3,,,,,,
11200,11040720,2023,서울특별시 성동구,금호2·3가동,,,,,,,,,,,,,27.62645914,5,87.93774319,4,,,-1.348132836,5,192.8033866,7,,,4099,4,,,26.06180061,7,,,15728,7,,,,,,,,,,,4314615.333,9,31.24026985,7,88.75192604,3,,,,,,
11200,11040730,2023,서울특별시 성동구,옥수동,,,,,,,,,,,,,11.50442478,7,86.72566372,4,,,-0.715262849,5,141.8077292,7,,,4440,4,,,24.90045427,7,,,17831,7,,,,,,,,,,,3435080,8,12.70440252,3,82.1686747,4,,,,,,
11215,11050530,2023,서울특별시 광진구,화양동,,,,,,,,,,,,,26.02472349,5,84.05985686,4,,,-1.041088877,5,491.7695473,6,,,2390,6,,,11.76354777,8,,,20317,8,,,,,,,,,,,5766726.902,10,33.53720693,7,82.50883392,4,,,,,,
11215,11050540,2023,서울특별시 광진구,군자동,,,,,,,,,,,,,35.26868437,4,82.58184064,4,,,-1.827541828,5,302.677747,6,,,3278,5,,,22.28567544,7,,,14709,6,,,,,,,,,,,4156207.398,9,36.16023096,7,81.4631735,4,,,,,,
11215,11050550,2023,서울특별시 광진구,중곡1동,,,,,,,,,,,,,19.9044586,6,79.8566879,4,,,-0.392182496,6,306.1085973,6,,,2706,6,,,23.22946176,7,,,11649,6,,,,,,,,,,,3809831.869,8,31.8204002,7,82.13185459,4,,,,,,
11215,11050560,2023,서울특별시 광진구,중곡2동,,,,,,,,,,,,,18.30238727,6,73.80636605,5,,,-2.276298871,5,249.8262682,7,,,3595,5,,,23.21301737,7,,,15487,7,,,,,,,,,,,4031134.093,9,41.93689746,8,76.12903226,4,,,,,,
11215,11050570,2023,서울특별시 광진구,중곡3동,,,,,,,,,,,,,37.97559225,4,82.19669777,4,,,-1.367199749,5,313.9369278,6,,,3086,5,,,26.47109281,7,,,11658,6,,,,,,,,,,,3495182.723,8,32.37610005,7,83.84304674,4,,,,,,
11215,11050580,2023,서울특별시 광진구,중곡4동,,,,,,,,,,,,,15.55343511,7,77.76717557,4,,,-1.573033708,5,318.6689227,6,,,5650,2,,,28.01051014,7,,,20171,7,,,,,,,,,,,3264349.298,8,40.6790728,8,79.44421741,4,,,,,,
11215,11050590,2023,서울특별시 광진구,능동,,,,,,,,,,,,,19.61620469,6,65.56503198,5,,,-0.742397138,5,254.3154762,7,,,1709,7,,,19.60761817,7,,,8716,5,,,,,,,,,,,4323762.621,9,37.31439638,8,66.66666667,5,,,,,,
11215,11050600,2023,서울특별시 광진구,구의1동,,,,,,,,,,,,,8.183079057,7,75.65880721,5,,,-1.111728738,5,255.2708638,7,,,3487,5,,,19.0817555,7,,,18274,7,,,,,,,,,,,4824891.189,9,40.13215859,8,78.06094183,4,,,,,,
11215,11050610,2023,서울특별시 광진구,구의2동,,,,,,,,,,,,,15.085639,7,78.52437418,4,,,-1.662634873,5,207.5282855,7,,,4769,3,,,25.71860001,7,,,18543,7,,,,,,,,,,,3967214.124,9,40.82145851,8,79.57166392,4,,,,,,
11215,11050620,2023,서울특별시 광진구,구의3동,,,,,,,,,,,,,10.24930748,7,74.3767313,5,,,-1.315089859,5,174.9524895,7,,,4603,4,,,22.33815394,7,,,20606,8,,,,,,,,,,,4476864.359,9,34.93312352,7,76.82186235,4,,,,,,
11215,11050630,2023,서울특별시 광진구,광장동,,,,,,,,,,,,,20.09345794,6,82.47663551,4,,,-0.576562866,6,80.96892492,7,,,4195,4,,,17.05631226,7,,,24595,8,,,,,,,,,,,2961408.509,8,10.59963658,3,81.03932584,4,,,,,,
11215,11050640,2023,서울특별시 광진구,자양1동,,,,,,,,,,,,,14.00541272,7,80.0405954,4,,,-0.132650261,6,287.3303167,6,,,3810,4,,,22.81847038,7,,,16697,7,,,,,,,,,,,4808507.672,9,37.80113885,8,81.89368771,4,,,,,,
11215,11050650,2023,서울특별시 광진구,자양2동,,,,,,,,,,,,,6.393442623,8,74.01639344,5,,,-1.327987973,5,215.7894737,7,,,4387,4,,,25.4939563,7,,,17208,7,,,,,,,,,,,4792613.961,9,32.46959281,7,76.78100264,4,,,,,,
11215,11050660,2023,서울특별시 광진구,자양3동,,,,,,,,,,,,,30.03412969,5,87.88395904,4,,,-1.204950459,5,150.0960922,7,,,4686,3,,,24.13846392,7,,,19413,7,,,,,,,,,,,4818605.37,9,26.2962963,6,87.58169935,3,,,,,,
11215,11050670,2023,서울특별시 광진구,자양4동,,,,,,,,,,,,,43.93856281,3,92.48491498,3,,,10.91710365,8,347.1283784,6,,,4110,4,,,28.17191034,7,,,14589,6,,,,,,,,,,,5416587.601,10,31.55241935,7,92.70199826,3,,,,,,
11230,11060710,2023,서울특별시 동대문구,회기동,,,,,,,,,,,,,18.42475387,6,91.84247539,3,,,-1.44130476,5,248.0830671,7,,,1553,7,,,18.90444309,7,,,8215,5,,,,,,,,,,,4011690.812,9,31.20189461,7,89.89726027,3,,,,,,
11230,11060720,2023,서울특별시 동대문구,휘경1동,,,,,,,,,,,,,36.9011976,4,97.15568862,3,,,-1.572033594,5,219.4752775,7,,,2175,6,,,20.62393324,7,,,10546,6,,,,,,,,,,,3791994.673,8,20.11633543,5,95.3096813,3,,,,,,
11230,11060730,2023,서울특별시 동대문구,휘경2동,,,,,,,,,,,,,16.55290102,6,88.5665529,4,,,1.405850015,6,245.9630911,7,,,4265,4,,,23.47921828,7,,,18165,7,,,,,,,,,,,3057974.202,8,34.3011811,7,85.75498575,3,,,,,,
11230,11060800,2023,서울특별시 동대문구,청량리동,,,,,,,,,,,,,19.92914083,6,87.06820195,4,,,0.709296077,6,539.8086124,6,,,5641,2,,,46.78998009,6,,,12056,6,,,,,,,,,,,3819158.087,8,26.90776377,6,86.49613325,3,,,,,,
11230,11060810,2023,서울특별시 동대문구,용신동,,,,,,,,,,,,,12.78131635,7,85.43524416,4,,,11.14326225,8,226.6392036,7,,,6602,1,,,22.84824364,7,,,28895,9,,,,,,,,,,,4268685.261,9,23.86363636,5,85.82874311,3,,,,,,
11230,11060820,2023,서울특별시 동대문구,제기동,,,,,,,,,,,,,18.38417148,6,87.79884584,4,,,-4.928326517,5,434.6007605,6,,,5715,2,,,35.7545045,6,,,15984,7,,,,,,,,,,,3529789.247,8,21.69845268,5,87.55874351,3,,,,,,
11230,11060830,2023,서울특별시 동대문구,전농1동,,,,,,,,,,,,,26.51245552,5,91.99288256,3,,,12.20167481,8,207.2941176,7,,,6167,2,,,26.79556811,7,,,23015,8,,,,,,,,,,,3933146.948,9,20.39634825,5,91.87418087,3,,,,,,
11230,11060840,2023,서울특별시 동대문구,전농2동,,,,,,,,,,,,,10.47463175,7,92.47135843,3,,,-1.248281551,5,230.4144775,7,,,3947,4,,,32.09464954,7,,,12298,6,,,,,,,,,,,2922002.719,7,27.86885246,6,87.995338,3,,,,,,
11230,11060860,2023,서울특별시 동대문구,답십리2동,,,,,,,,,,,,,19.64882943,6,92.30769231,3,,,-1.007447919,5,251.7473684,7,,,5979,2,,,31.20726551,7,,,19159,7,,,,,,,,,,,3426536.762,8,33.90064397,7,92.34365868,3,,,,,,
11230,11060870,2023,서울특별시 동대문구,장안1동,,,,,,,,,,,,,19.00684932,6,86.90068493,4,,,-1.791530945,5,212.0797382,7,,,7128,1,,,26.50109678,7,,,26897,9,,,,,,,,,,,4083718.27,9,27.46745065,6,89.10891089,3,,,,,,
11230,11060880,2023,서울특별시 동대문구,장안2동,,,,,,,,,,,,,12.91779584,7,89.06955736,3,,,0.941735882,6,144.3828715,7,,,5732,2,,,24.93257938,7,,,22990,8,,,,,,,,,,,3793791.638,8,23.78404669,5,89.39481268,3,,,,,,
11230,11060890,2023,서울특별시 동대문구,이문1동,,,,,,,,,,,,,27.95474844,5,97.49925573,3,,,-1.6117419,5,324.0940255,6,,,3309,5,,,24.63153193,7,,,13434,6,,,,,,,,,,,3648425.461,8,17.75560158,4,95.14612452,3,,,,,,
11230,11060900,2023,서울특별시 동대문구,이문2동,,,,,,,,,,,,,29.60413081,5,98.02065404,3,,,-1.407734919,5,241.9886364,7,,,4259,4,,,31.82871235,7,,,13381,6,,,,,,,,,,,3260937.452,8,35.87617468,7,96.18208517,3,,,,,,
11230,11060910,2023,서울특별시 동대문구,답십리1동,,,,,,,,,,,,,29.1269259,5,95.67131328,3,,,-1.044887515,5,130.6900726,7,,,4318,4,,,21.35403788,7,,,20221,7,,,,,,,,,,,3731036.164,8,18.49921834,4,95.63535912,3,,,,,,
11260,11070520,2023,서울특별시 중랑구,면목2동,,,,,,,,,,,,,36.86690224,4,88.92815077,4,,,-1.03148979,5,313.0218069,6,,,5024,3,,,29.59820903,7,,,16974,7,,,,,,,,,,,3147128.753,8,39.95519044,8,89.71482001,3,,,,,,
11260,11070540,2023,서울특별시 중랑구,면목4동,,,,,,,,,,,,,49.64200477,3,88.62370724,4,,,-1.668201267,5,290.4694168,6,,,4084,4,,,32.2463482,7,,,12665,6,,,,,,,,,,,2981978.447,8,40.55374593,8,88.64864865,3,,,,,,
11260,11070550,2023,서울특별시 중랑구,면목5동,,,,,,,,,,,,,25.68134172,5,88.88888889,4,,,-0.788364823,5,144.2285714,7,,,2524,6,,,24.44788842,7,,,10324,6,,,,,,,,,,,3059271.171,8,42.34234234,9,89.08780904,3,,,,,,
11260,11070570,2023,서울특별시 중랑구,면목7동,,,,,,,,,,,,,58.31727681,2,90.87989724,3,,,-1.15493876,5,300.776699,6,,,4647,3,,,30.91199361,7,,,15033,6,,,,,,,,,,,3098396.496,8,35.72635135,7,90.8992416,3,,,,,,
11260,11070590,2023,서울특별시 중랑구,상봉1동,,,,,,,,,,,,,37.66233766,4,78.27626919,4,,,-1.515859199,5,183.163698,7,,,4319,4,,,26.14881637,7,,,16517,7,,,,,,,,,,,2607306.477,7,32.85939968,7,76.4107308,4,,,,,,
11260,11070600,2023,서울특별시 중랑구,상봉2동,,,,,,,,,,,,,39.49716139,4,86.78021087,4,,,0.256764764,6,311.8511263,6,,,3184,5,,,19.77762594,7,,,16099,7,,,,,,,,,,,4457886.824,9,33.94849785,7,85.91549296,3,,,,,,
11260,11070610,2023,서울특별시 중랑구,중화1동,,,,,,,,,,,,,18.9,6,80.6,4,,,-2.14991892,5,274.9829118,7,,,4023,4,,,30.4311649,7,,,13220,6,,,,,,,,,,,2868957.923,7,42.45508982,9,81.58333333,4,,,,,,
11260,11070620,2023,서울특별시 중랑구,중화2동,,,,,,,,,,,,,39.68762515,4,91.99038847,3,,,-2.609015189,5,413.9123751,6,,,5385,3,,,31.36832295,7,,,17167,7,,,,,,,,,,,2809767.981,7,38.968404,8,92.31032126,3,,,,,,
11260,11070640,2023,서울특별시 중랑구,묵1동,,,,,,,,,,,,,12.80587276,7,73.24632953,5,,,-1.259888661,5,204.2870753,7,,,6433,2,,,26.6730243,7,,,24118,8,,,,,,,,,,,3157109.912,8,36.70264966,8,73.96176664,5,,,,,,
11260,11070650,2023,서울특별시 중랑구,묵2동,,,,,,,,,,,,,19.39690302,6,77.1801141,4,,,-1.708843537,5,312.4401914,6,,,3918,4,,,30.39801381,7,,,12889,6,,,,,,,,,,,3204260.807,8,36.34953464,8,79.59048877,4,,,,,,
11260,11070680,2023,서울특별시 중랑구,망우3동,,,,,,,,,,,,,27.52590674,5,85.6865285,4,,,-1.750533317,5,393.0777423,6,,,3691,4,,,33.46631608,6,,,11029,6,,,,,,,,,,,2848394.977,7,44.42396313,9,86.25698324,3,,,,,,
11260,11070690,2023,서울특별시 중랑구,신내1동,,,,,,,,,,,,,34.92822967,4,73.84370016,5,,,-0.756819257,5,179.8731799,7,,,7659,1,,,29.62977291,7,,,25849,9,,,,,,,,,,,1365901.19,6,17.00201207,4,68.92028254,5,,,,,,
11260,11070700,2023,서울특별시 중랑구,신내2동,,,,,,,,,,,,,10.89108911,7,91.08910891,3,,,-1.893656252,5,272.9843562,7,,,4537,4,,,33.63730724,6,,,13488,6,,,,,,,,,,,1657786.9,6,3.930131004,2,86.57718121,3,,,,,,
11260,11070710,2023,서울특별시 중랑구,면목본동,,,,,,,,,,,,,47.1388695,3,86.07815771,4,,,-1.065049481,5,340.1033592,6,,,6581,1,,,27.11019567,7,,,24275,8,,,,,,,,,,,3091979.725,8,42.22532588,9,86.44016837,3,,,,,,
11260,11070720,2023,서울특별시 중랑구,면목3·8동,,,,,,,,,,,,,49.43153732,3,88.43302027,4,,,0.843393418,6,379.3793103,6,,,5501,3,,,31.54062267,7,,,17441,7,,,,,,,,,,,3067619.917,8,40.40816327,8,89.01897457,3,,,,,,
11260,11070730,2023,서울특별시 중랑구,망우본동,,,,,,,,,,,,,36.48714216,4,84.37651625,4,,,2.675227394,6,204.5799382,7,,,7281,1,,,28.41809453,7,,,25621,9,,,,,,,,,,,2493410.569,7,28.94736842,6,82.49194415,4,,,,,,
11290,11080580,2023,서울특별시 성북구,돈암1동,,,,,,,,,,,,,8.368200837,7,85.35564854,4,,,-0.72378036,5,274.5822339,7,,,3122,5,,,31.20127923,7,,,10006,5,,,,,,,,,,,2302432.601,7,18.4690158,4,83.76623377,4,,,,,,
11290,11080590,2023,서울특별시 성북구,돈암2동,,,,,,,,,,,,,8.854166667,7,43.75,7,,,-0.560319212,6,133.1247828,7,,,3830,4,,,22.90806866,7,,,16719,7,,,,,,,,,,,2041115.646,7,21.54195011,5,52.10727969,7,,,,,,
11290,11080600,2023,서울특별시 성북구,안암동,,,,,,,,,,,,,26.40812558,5,72.57617729,5,,,-0.546776022,6,362.063228,6,,,2176,6,,,17.92717087,7,,,12138,6,,,,,,,,,,,4170816.924,9,28.86597938,6,69.38325991,5,,,,,,
11290,11080610,2023,서울특별시 성북구,보문동,,,,,,,,,,,,,24.02862986,6,79.75460123,4,,,-0.931258424,5,188.0733945,7,,,2665,6,,,22.04665784,7,,,12088,6,,,,,,,,,,,4398006.742,9,22.56568779,5,78.98172324,4,,,,,,
11290,11080620,2023,서울특별시 성북구,정릉1동,,,,,,,,,,,,,8.814589666,7,78.2674772,4,,,-1.112532681,5,163.8434869,7,,,3308,5,,,26.57028112,7,,,12450,6,,,,,,,,,,,3134128.881,8,32.78566094,7,77.70034843,4,,,,,,
11290,11080630,2023,서울특별시 성북구,정릉2동,,,,,,,,,,,,,7.317073171,8,77.13414634,4,,,-0.608277868,6,250.1029866,7,,,4857,3,,,30.83809524,7,,,15750,7,,,,,,,,,,,2451153.144,7,29.41573793,6,76.49625935,4,,,,,,
11290,11080640,2023,서울특별시 성북구,정릉3동,,,,,,,,,,,,,4.522613065,8,84.79899497,4,,,-1.046842907,5,450.1295337,6,,,3475,5,,,32.5130988,7,,,10688,6,,,,,,,,,,,1851611.67,6,29.68444569,6,83.55754858,4,,,,,,
11290,11080650,2023,서울특별시 성북구,정릉4동,,,,,,,,,,,,,5.280528053,8,70.0770077,5,,,-1.653636773,5,249.3761996,7,,,5197,3,,,31.03427684,7,,,16746,7,,,,,,,,,,,2201891.925,7,23.30827068,5,71.33220911,5,,,,,,
11290,11080660,2023,서울특별시 성북구,길음1동,,,,,,,,,,,,,16.56626506,6,37.95180723,7,,,-0.266896255,6,87.59814418,7,,,4909,3,,,20.25248566,7,,,24239,8,,,,,,,,,,,4191145.867,9,18.13333333,4,43.51648352,7,,,,,,
11290,11080680,2023,서울특별시 성북구,길음2동,,,,,,,,,,,,,10.42735043,7,82.90598291,4,,,0.449448615,6,107.7277211,7,,,3276,5,,,21.32534826,7,,,15362,7,,,,,,,,,,,4964695.709,10,17.14824121,4,84.80278422,4,,,,,,
11290,11080710,2023,서울특별시 성북구,월곡1동,,,,,,,,,,,,,26.59279778,5,86.24192059,4,,,-1.429672447,5,184.3165468,7,,,5124,3,,,28.99009901,7,,,17675,7,,,,,,,,,,,3208251.912,8,27.45270568,6,84.90959666,4,,,,,,
11290,11080720,2023,서울특별시 성북구,월곡2동,,,,,,,,,,,,,22.98483639,6,81.80367119,4,,,-1.227538654,5,278.1385281,7,,,3855,4,,,28.20456541,7,,,13668,6,,,,,,,,,,,3003027.975,8,23.61008154,5,80.94089264,4,,,,,,
11290,11080760,2023,서울특별시 성북구,장위1동,,,,,,,,,,,,,3.800856531,8,88.43683084,4,,,-2.168362008,5,190.465825,7,,,4375,4,,,26.1991736,7,,,16699,7,,,,,,,,,,,2846546.069,7,47.30607566,9,89.11533117,3,,,,,,
11290,11080770,2023,서울특별시 성북구,장위2동,,,,,,,,,,,,,9.871794872,7,94.23076923,3,,,-2.016580775,5,376.7361111,6,,,3255,5,,,36.16666667,6,,,9000,5,,,,,,,,,,,2922094.502,7,33.93924303,7,94.4561774,3,,,,,,
11290,11080780,2023,서울특별시 성북구,장위3동,,,,,,,,,,,,,8.48952591,7,91.17971334,3,,,-1.277975585,5,106.4308682,7,,,2317,6,,,21.00063446,7,,,11033,6,,,,,,,,,,,3060604.319,8,22.57346394,5,89.13857678,3,,,,,,
11290,11080810,2023,서울특별시 성북구,성북동,,,,,,,,,,,,,5.246776345,8,74.34415296,5,,,-2.132497542,5,290.0649954,6,,,3124,5,,,26.64619584,7,,,11724,6,,,,,,,,,,,3105105.889,8,25.57172557,6,72.67833109,5,,,,,,
11290,11080820,2023,서울특별시 성북구,삼선동,,,,,,,,,,,,,15.42991755,7,70.90694935,5,,,-1.148913431,5,276.3962766,7,,,4157,4,,,25.1375703,7,,,16537,7,,,,,,,,,,,4084390.709,9,21.80712424,5,70.40133779,5,,,,,,
11290,11080830,2023,서울특별시 성북구,동선동,,,,,,,,,,,,,16.82242991,6,74.93627867,5,,,-0.457711443,6,311.7154812,6,,,2235,6,,,18.54156297,7,,,12054,6,,,,,,,,,,,4859400.965,10,28.16846986,6,71.92982456,5,,,,,,
11290,11080840,2023,서울특별시 성북구,종암동,,,,,,,,,,,,,11.9760479,7,75.98137059,4,,,-1.281043697,5,195.9255262,7,,,7261,1,,,27.17846983,7,,,26716,9,,,,,,,,,,,2916934.033,7,27.66658221,6,75.04826255,4,,,,,,
11290,11080850,2023,서울특별시 성북구,석관동,,,,,,,,,,,,,22.01145311,6,86.36363636,4,,,-1.947128638,5,297.6080247,6,,,7714,1,,,32.84789644,6,,,23484,8,,,,,,,,,,,2675586.787,7,27.86328203,6,86.25,3,,,,,,
11305,11090600,2023,서울특별시 강북구,번1동,,,,,,,,,,,,,44.91384102,3,87.88215675,4,,,-4.101120495,5,444.3661972,6,,,3786,4,,,29.72675879,7,,,12736,6,,,,,,,,,,,2811781.277,7,38.55206847,8,86.06481481,3,,,,,,
11305,11090610,2023,서울특별시 강북구,번2동,,,,,,,,,,,,,20.78947368,6,92.89473684,3,,,-2.82858636,5,483.4474886,6,,,4235,4,,,43.37361737,6,,,9764,5,,,,,,,,,,,1767739.907,6,38.97911833,8,90.42792793,3,,,,,,
11305,11090620,2023,서울특별시 강북구,번3동,,,,,,,,,,,,,6.25,8,88.28125,4,,,-0.177012757,6,406.5306122,6,,,4980,3,,,49.06887378,5,,,10149,6,,,,,,,,,,,1840635.51,6,18.16326531,4,79.0513834,4,,,,,,
11305,11090630,2023,서울특별시 강북구,수유1동,,,,,,,,,,,,,40.063593,4,83.41282459,4,,,-1.998519615,5,371.6312057,6,,,4716,3,,,33.98918919,6,,,13875,6,,,,,,,,,,,2365246.921,7,35.85831063,7,84.09937888,4,,,,,,
